F9_00_ORG_ADDR_CITY,F9_00_ORG_ADDR_STATE,F9_09_EXP_FEE_SVC_ACC_TOT,F9_10_LIAB_ACC_PAYABLE_EOY,F9_10_ASSET_ACC_NET_EOY,F9_09_EXP_AD_PROMO_TOT,F9_09_EXP_BEN_PAID_MEMB_TOT,F9_10_NAFB_CAP_STCK_EOY,F9_09_EXP_COMP_DSQ_PERS_TOT,F9_09_EXP_CONF_MEETING_TOT,F9_10_ASSET_LOAN_OFF_EOY,F9_10_LIAB_REV_DEFERRED_EOY,F9_09_EXP_DEPREC_TOT,F9_00_ORG_EIN,F9_10_LIAB_ESCROW_ACC_EOY,SA_03_PUB_AMT_CONTR_SBST_TOT,SA_02_PUB_CONTR_SBST_TOT,F9_05_NUM_FORM_1096_BOX_3,F9_05_170C_NUM_FORM_8282_FILED_X,F9_09_EXP_FEE_SVC_INVEST_TOT,F9_09_EXP_FEE_SVC_LOB_TOT,F9_09_EXP_FEE_SVC_MGMT_TOT,F9_09_EXP_FEE_SVC_OTH_TOT,F9_05_NUM_FORM_W2G,SA_02_PUB_GIFT_GRANT_CONTR_TOT,F9_08_REV_OTH_SALE_GAIN_NET_TOT,F9_09_EXP_GRANT_US_INDIV_TOT,F9_10_LIAB_GRANT_PAYABLE_EOY,F9_09_EXP_GRANT_FRGN_TOT,F9_09_EXP_GRANT_US_ORG_TOT,SA_02_TOT_INCOME_GRO_TOT,SA_03_TOT_INCOME_GRO_TOT,F9_08_REV_OTH_FUNDR_EVNT_1,F9_08_REV_OTH_GAMING,F9_05_501C7_GRO_RCPT_PUB_USE,SA_03_PUB_GRO_RCPT_NONUBIZ_TOT,SA_03_PUB_GRO_RCPT_ADM_TOT,SA_02_TOT_GRO_RCPT_RLTD_ACTS,F9_08_REV_OTH_RENT_GRO_PERS,F9_08_REV_OTH_RENT_GRO_REAL,F9_09_EXP_INFO_TECH_TOT,F9_09_EXP_INSURANCE_TOT,F9_10_ASSET_INTANGIBLE_EOY,F9_09_EXP_INT_TOT,F9_10_ASSET_INV_SALE_EOY,F9_10_ASSET_INVEST_SEC_EOY,F9_10_ASSET_INVEST_SEC_OTH_EOY,F9_10_ASSET_INVEST_PROG_RLTD_EOY,F9_09_EXP_FEE_SVC_LEGAL_TOT,F9_08_REV_OTH_FUNDR_DIRECT_EXP,F9_08_REV_OTH_GAMING_DIRECT_EXP,F9_08_REV_MISC_BIZCODE,F9_08_REV_MISC_BIZCODE_2,F9_08_REV_MISC_BIZCODE_3,F9_08_REV_MISC_OTH_TOT,F9_08_REV_OTH_FUNDR_NET_TOT,F9_08_REV_OTH_GAMING_NET_TOT,SA_02_TOT_INCOME_NET_UBIZ_TOT,SA_03_TOT_INCOME_NET_UBIZ_TOT,F9_07_COMP_KONTR_NUM_GT_100K,F9_05_NUM_EMPL,F9_07_COMP_DTK_NUM_GT_100K,F9_10_ASSET_CASH_EOY,F9_10_ASSET_NOTE_LOAN_NET_EOY,F9_09_EXP_OCCUPANCY_TOT,F9_09_EXP_OFFICE_TOT,F9_10_ASSET_OTH_EOY,F9_09_EXP_OTH_EMPL_BEN_TOT,F9_09_EXP_OTH_TOT,F9_09_EXP_OTH_TOT_2,F9_09_EXP_OTH_TOT_3,F9_09_EXP_OTH_TOT_4,SA_02_TOT_INCOME_OTH_TOT,SA_03_TOT_INCOME_OTH_TOT,F9_10_LIAB_OTH_EOY,F9_10_NAFB_CAP_SURPLUS_EOY,F9_10_LIAB_LOAN_OFF_EOY,F9_09_EXP_PENSION_CONTR_TOT,F9_10_NAFB_RESTRICT_PERM_EOY,F9_10_ASSET_PLEDGE_NET_EOY,F9_10_ASSET_EXP_PREPAID_EOY,SA_02_PUB_SUPPORT_TOT,SA_03_PUB_SUPPORT_TOT,SA_02_PUB_TOT_L123_TOT,SA_03_PUB_TOT_L1_5_TOT,F9_09_EXP_PAY_AFFIL_TOT,F9_05_501C29_RESERVE_MAINT_AMT,F9_10_ASSET_LOAN_DSQ_PERS_EOY,SA_03_PUB_AMT_PERS_DSQ_TOT,F9_08_REV_OTH_RENT_LESS_EXP_PERS,F9_08_REV_OTH_RENT_LESS_EXP_REAL,F9_08_REV_OTH_RENT_INCOME_PERS,F9_08_REV_OTH_RENT_INCOME_REAL,F9_09_EXP_ROY_TOT,F9_08_REV_OTH_ROY_TOT,SA_02_TOT_AMT_L4_CY_TOT,SA_03_TOT_AMT_L6_TOT,SA_02_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_VALUE_SVC_GOVT_TOT,SA_03_PUB_ADD_L7AB_TOT,SA_03_TOT_ADD_L10AB_TOT,F9_10_ASSET_SAVING_EOY,F9_00_TAX_PERIOD_END_DATE,F9_10_NAFB_RESTRICT_TEMP_EOY,SA_03_PUB_GIFT_GRANT_CONTR_TOT,F9_10_NAFB_TOT_LIAB_NAFB_EOY,SA_01_PCSTAT_SUPPORT_ORG_NUM,F9_08_REV_PROG_TOT,F9_08_REV_PROG_TOT_2,F9_08_REV_PROG_TOT_3,F9_08_REV_PROG_TOT_4,F9_08_REV_PROG_TOT_5,F9_08_REV_PROG_OTH_TOT,SA_02_TOT_SUPPORT_TOT,SA_03_TOT_SUPPORT_TOT,F9_09_EXP_TRAVEL_TOT,F9_09_EXP_TRAVEL_ENTMT_TOT,F9_08_REV_OTH_INVEST_BOND_TOT,SA_02_PUB_TAXREV_LEVIED_TOT,SA_03_PUB_TAXREV_LEVIED_TOT,SA_03_TOT_INCOME_UBIZ_TOT,F9_10_NAFB_UNRESTRICT_EOY,F9_10_LIAB_NOTE_UNSEC_EOY,TAX_YEAR,F9_00_TAX_YEAR,F9_10_ASSET_LAND_BLDG_NET_EOY,F9_00_TAX_PERIOD_BEGIN_DATE,F9_07_COMP_DTK_COMP_RLTD,F9_07_COMP_DTK_COMP_OTH,F9_07_COMP_DTK_COMP_ORG,SA_01_PCSTAT_ORG_AMT_SUPPORT_TOT,GEO_ZIP5,F9_03_PROG_CODE,F9_03_PROG_CODE_2,F9_03_PROG_CODE_3,F9_00_EXEMPT_STAT_501C3_X,F9_08_REV_MISC_OTH_RLTD,F9_08_REV_MISC_OTH_UBIZ,F9_08_REV_MISC_OTH_EXCL,F9_09_EXP_OTH_TOT_5,F9_09_EXP_OTH_TOT_6,F9_08_REV_PROG_DESC,F9_08_REV_PROG_DESC_2,F9_08_REV_PROG_DESC_3,F9_08_REV_PROG_DESC_4,F9_08_REV_PROG_DESC_5,DUP_RTRN_X,Percent_Unhealthy_Days
MALONE,NY,63338.0,4174802,5808025.0,11204.0,0,0.0,0.0,18475.0,0.0,1385276.0,1757402.0,3057867544,0.0,3056861.0,234796,249,0,181033.0,0.0,69716.0,1656359,17,39168037,2791899.0,0.0,0.0,0.0,204000.0,103113,70563.0,11745.0,0.0,0,0,11448320,99121508,0,15017.0,1561,617946.0,0.0,161921.0,36751.0,30390751,0,0.0,334814.0,0.0,0,2700297.0,900099.0,0.0,2156568.0,11745.0,0.0,0.0,0.0,3,1121,5,2971061.0,757036,3214538.0,2525852,12849499,3399792.0,1939017,1129041,1002247,425441.0,5745076.0,11306.0,16081426,0,0.0,1131145.0,0.0,220479.0,386746.0,39827081,10271499,40061877,13328360,0.0,0,0.0,0.0,0,0.0,0,15017.0,0.0,0.0,40061877,13328360,0.0,0.0,3056861.0,70563.0,8828214,2624854,0.0,1880040.0,82621281,1,36506722,3743096,258867,206182.0,1332.0,0,45910066,13410229,1077961.0,0,0,893840.0,0,0.0,663175.0,100942,26247,26247.0,20372719.0,262470.0,662630.0,160476.0,1788801.0,0.0,168389.0,4464.0,940.0,722.0,181.0,6830.0,0.0,0.0,0.0,149700.0,2054009.0,900099.0,0.0,0.0,0.0,0,0.0
MANITOWOC,WI,201938.0,2080955,795781.0,432862.0,0,16041.0,0.0,64208.0,0.0,150508.0,3184986.0,12400117627,9836.0,1033754.0,9866163,214,0,59232.0,0.0,3800.0,1294106,0,69826401,289748.0,2198016.0,3405.0,0.0,1577800.0,3501734,436425.0,362314.0,7005.0,0,1321818,71842241,7026088,0,123542.0,45613,391711.0,0.0,1053968.0,131301.0,45070174,2930907,841766.0,14238.0,227111.0,4656,9454202.0,2253508.0,453310.0,116861.0,135203.0,2349.0,120015.0,7315.0,6,996,1,8248440.0,3437174,1690716.0,664816,1628881,2079629.0,1201088,698121,409936,75571.0,556655.0,844358.0,15526308,55139,0.0,48903.0,0.0,2014073.0,210101.0,60480805,78208819,70346968,79328297,24381.0,0,0.0,85724.0,0,15695.0,0,107847.0,0.0,0.0,70346968,79328297,0.0,0.0,1119478.0,436425.0,2802422,5855824,0.0,6164238.0,116273212,1,18431439,556442,39230,9365.0,5497.0,3230,74525372,80616395,167779.0,0,0,520567.0,0,0.0,0.0,25731026,58551,58555.0,48162192.0,585546.0,341825.0,120516.0,1238550.0,0.0,1572385.0,3867.0,3111.0,2002.0,394.0,19822.0,126.0,20106.0,0.0,276744.0,9518409.0,4568607.0,2245398.0,2411908.0,1345299.0,0,0.0
MARIETTA,OH,76838.0,2695414,531019.0,76336.0,7198558,3686989.0,3999358.0,61995.0,0.0,533046.0,351229.0,6703468324,165515.0,0.0,2907107,411,0,137212.0,0.0,23000.0,141627,0,103887954,1669767.0,234686.0,57453.0,0.0,1689421.0,2215154,867446.0,311426.0,369763.0,0,452350,5602880,8821639,0,173498.0,170,348470.0,0.0,55145.0,56362.0,44162945,625303,0.0,4774.0,121515.0,311032,8100891.0,2700297.0,0.0,118380.0,189911.0,58731.0,46103.0,0.0,0,496,1,4587386.0,18829,1046771.0,580641,4580116,1742023.0,2803725,794085,598244,384012.0,865861.0,2086.0,6906793,0,0.0,0.0,0.0,616847.0,133943.0,105307391,8931827,108214498,8931827,0.0,0,0.0,0.0,0,71265.0,0,102233.0,0.0,0.0,108214498,8931827,0.0,0.0,0.0,867446.0,2187324,3634686,5419.0,2876597.0,65163978,2,1696502,218878,65240,20080.0,3340.0,6211,111341616,9801359,224613.0,0,0,4326544.0,0,0.0,195826.0,6382,36342,36345.0,7690644.0,363448.0,82421.0,36780.0,530577.0,240925.0,823500.0,4278.0,2459.0,870.0,262.0,36863.0,0.0,368747.0,0.0,898300.0,7902055.0,3421607.0,2514188.0,2514188.0,900099.0,0,0.0
MARSHALL,MN,33876.0,963242,1389656.0,91892.0,0,0.0,0.0,17613.0,0.0,567654.0,429140.0,4833654829,0.0,0.0,2391316,73,0,2415.0,0.0,10770.0,617164,0,27190188,29742.0,1354966.0,342016.0,0.0,998795.0,5790257,32858.0,855365.0,281275.0,0,0,21366209,19468841,0,751698.0,13571,192644.0,190.0,167434.0,40491.0,19189669,157287,0.0,2375.0,344246.0,261782,3863497.0,900099.0,900099.0,179687.0,511119.0,19493.0,1016112.0,82390.0,1,468,2,2906661.0,0,667377.0,338838,460537,632218.0,688467,418197,258923,187867.0,53924.0,270381.0,3397271,0,0.0,147620.0,0.0,955016.0,229716.0,26403073,27217414,28794389,27217414,6105.0,0,0.0,0.0,0,623194.0,0,128504.0,0.0,0.0,28794389,27217414,1604201.0,0.0,0.0,32858.0,4197563,2625608,0.0,5851205.0,44266125,0,8669916,494633,152645,24152.0,13530.0,0,35654682,27603043,479631.0,0,0,0.0,0,0.0,0.0,89400,26247,26255.0,14739339.0,262542.0,0.0,22354.0,475096.0,0.0,731354.0,2338.0,189.0,160.0,187.0,4189.0,1060.0,0.0,0.0,400413.0,4992328.0,3236410.0,1245920.0,1437210.0,624310.0,0,0.0
MASON CITY,IA,198924.0,143544,40436.0,35849.0,0,2510395.0,23610.0,47974.0,0.0,31148.0,502200.0,5798119954,0.0,0.0,1090987,55,0,168552.0,522.0,219252.0,41351,0,9206703,203666.0,1821600.0,383500.0,290.0,1111696.0,328319,235739.0,175528.0,0.0,0,231397,1974945,774586,3550,96621.0,23146,89356.0,49128.0,64974.0,57068.0,36647648,0,0.0,14466.0,46448.0,0,1614089.0,900099.0,900099.0,41678.0,129080.0,0.0,0.0,0.0,0,96,0,4009938.0,4206852,740569.0,83113,14449215,50937.0,456383,274362,102429,47832.0,348400.0,37485.0,35270,0,0.0,16027.0,0.0,2346228.0,37610.0,8115716,5858112,9206703,5858112,7698.0,0,0.0,0.0,0,43089.0,3550,53532.0,0.0,0.0,9206703,5858112,0.0,0.0,0.0,235739.0,1668615,3029236,0.0,3651770.0,76719317,3,1496241,60279,6180,57373.0,89769.0,98207,9883422,6131336,27606.0,0,0,0.0,0,0.0,0.0,59800,30285,30291.0,13206579.0,302904.0,207552.0,73925.0,372295.0,2120119.0,756020.0,3755.0,3197.0,1163.0,221.0,32491.0,127389.0,0.0,0.0,247461.0,5192508.0,3468029.0,2325199.0,2325199.0,713990.0,0,0.0
MAYAGUEZ,PR,56677.0,4950403,3635571.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1677342.0,1981641513,0.0,0.0,0,0,0,0.0,0.0,0.0,3341401,0,46336,0.0,0.0,0.0,0.0,0.0,676,0.0,0.0,0.0,0,0,14948485,0,0,0.0,0,292317.0,0.0,49205.0,3065922.0,0,0,0.0,217351.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,478,27,3795917.0,0,121185.0,47500,9834264,3416956.0,193909,99715,116908,20294.0,183091.0,0.0,48000,0,0.0,0.0,0.0,1064670.0,161915.0,46336,16706304,46336,16706304,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,46336,16706304,0.0,0.0,0.0,0.0,21302530,605826,0.0,1757819.0,59458681,0,18923133,36598288,3462054,0.0,0.0,92385,230103,16706304,384262.0,0,0,0.0,0,0.0,0.0,3069255,6057,6058.0,16597892.0,60579.0,99792.0,0.0,3590910.0,0.0,2044.0,1067.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,42037566.0,1521499.0,621400.0,621400.0,0.0,0.0,0,0.0
MCALESTER,OK,40207.0,85186,226231.0,47439.0,0,2860.0,31100.0,12694.0,0.0,0.0,188378.0,4600527722,0.0,0.0,346697,3,0,0.0,0.0,0.0,1279,0,8016260,-21087.0,291012.0,0.0,0.0,3500.0,965795,2231.0,2400.0,0.0,0,2706170,0,0,0,0.0,214154,121213.0,0.0,57799.0,1162.0,4161243,0,23365.0,0.0,0.0,0,900099.0,611710.0,0.0,129413.0,2400.0,0.0,0.0,0.0,0,125,0,1144273.0,0,301129.0,18661,20783,431614.0,1692307,186842,106758,86693.0,20308789.0,56669.0,259716,1609694,0.0,492852.0,0.0,0.0,144074.0,7669563,3400861,8016260,3400861,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,6759.0,8016260,3400861,0.0,0.0,0.0,2231.0,6020260,1413478,33200.0,694691.0,14404517,0,6391140,95581,44374,7300.0,85470.0,0,29290844,3459761,49371.0,0,0,0.0,0,0.0,619297.0,0,14133,14134.0,3318644.0,141339.0,53846.0,0.0,44731.0,0.0,521510.0,2434.0,385.0,40.0,107.0,6581.0,1465.0,0.0,73.0,194255.0,611710.0,611710.0,0.0,0.0,0.0,0,0.547945205479452
MEDFORD,OR,353799.0,7532045,11762987.0,513524.0,0,155921.0,9129785.0,36704.0,0.0,983806.0,5924030.0,31584015322,6876.0,0.0,5575182,140398,0,23688.0,47365.0,949286.0,1488689,4,56992949,153858.0,828113.0,41604.0,711895.0,1943615.0,731151,2523695.0,3584548.0,254803.0,0,33288,342673448,16597079,0,157847.0,2638081,1214230.0,29648.0,1604175.0,417531.0,18316031,1932796,0.0,98839.0,2035230.0,86827,7909994.0,1800198.0,0.0,1254611.0,1549318.0,167976.0,27349.0,277879.0,7,2808,43,27069918.0,3131017,8974517.0,1365149,6349479,7700873.0,9094201,4053429,1903432,1372273.0,990117.0,7773746.0,12464899,0,43035.0,901287.0,0.0,1304662.0,1847296.0,51417767,426438507,56992949,427676873,95005.0,0,0.0,1238366.0,0,67664.0,0,90183.0,20217.0,0.0,56992949,427676873,0.0,0.0,1238366.0,2523695.0,11815927,8885163,0.0,84970060.0,189456850,0,62987293,27950830,17110572,113188.0,148885.0,1265,58741566,438252193,677747.0,2301,0,0.0,77,0.0,0.0,873296,88836,88847.0,105479558.0,888459.0,861068.0,308923.0,5775682.0,0.0,4290092.0,7784.0,2163.0,743.0,659.0,176589.0,2610.0,0.0,0.0,3807554.0,8013566.0,2146390.0,3033308.0,900099.0,0.0,0,1.9178082191780823
MERCED,CA,76663.0,485642,1713597.0,28048.0,7678,10023.0,0.0,45689.0,0.0,150607.0,273934.0,17199798811,0.0,50.0,284182,65,0,0.0,0.0,3750.0,297706,0,18611399,32038.0,1022.0,0.0,106418.0,479739.0,948581,2316.0,731671.0,3684.0,0,1017616,2504416,4460900,0,137620.0,17995,378397.0,0.0,3024.0,34785.0,2641422,0,0.0,37053.0,358889.0,0,2056199.0,1253310.0,0.0,66244.0,372782.0,3684.0,0.0,0.0,0,173,0,1482686.0,976075,453966.0,157742,13866,67371.0,2818448,266918,145633,98875.0,915351.0,1470.0,1447651,0,0.0,2009.0,0.0,13289.0,15627.0,18327217,9569845,18611399,9573595,3384.0,0,0.0,3700.0,0,0.0,0,137620.0,0.0,0.0,18611399,9573595,0.0,0.0,3750.0,2316.0,7178855,5047892,44919.0,6051563.0,18954631,1,1662279,1708753,229,0.0,0.0,0,20475331,9577381,104413.0,0,0,0.0,0,0.0,685835.0,139798,50475,50476.0,4884429.0,504759.0,0.0,0.0,293387.0,62695.0,2383538.0,3374.0,485.0,0.0,352.0,16620.0,0.0,0.0,0.0,179534.0,3648220.0,1174310.0,453000.0,0.0,0.0,0,1.9178082191780823
MERIDIAN,MS,612412.0,39512638,27836039.0,529200.0,19418,0.0,4800.0,291610.0,9067741.0,190174.0,11562715.0,19560054221,33246.0,0.0,110622,365,0,104869.0,0.0,26169063.0,21532326,0,22066372,12969051.0,179678.0,40634.0,0.0,62392976.0,828667,211330.0,90638.0,0.0,0,323210,3980606,252684,0,15916967.0,12693,2365908.0,1353200.0,5940030.0,4629167.0,19099492,68769541,0.0,1609224.0,90638.0,0,10324810.0,1622309.0,900099.0,5006057.0,0.0,0.0,19600.0,963.0,28,3165,185,34389161.0,8359387,13891215.0,1023655,387164730,16212872.0,37604628,26036041,11025270,6799475.0,232673.0,68636.0,370177712,0,50000.0,387199.0,0.0,512486.0,962392.0,21955750,26520797,22066372,26582297,7750.0,0,50000.0,61500.0,0,0.0,0,15916967.0,0.0,0.0,22066372,26582297,0.0,1500.0,61500.0,211330.0,2612055,6663563,0.0,22195847.0,651560610,33,278082060,7857615,273114,91560.0,0.0,0,23147312,26863226,598160.0,0,0,0.0,81134,0.0,0.0,5278,66627,66632.0,86755219.0,666316.0,23433695.0,3459830.0,5151284.0,11796200.0,1296988.0,7563.0,4916.0,1031.0,454.0,2123417.0,-6550080.0,3600.0,0.0,8687052.0,12741327.0,5857417.0,4656118.0,1431219.0,0.0,0,0.0
MIAMI,OK,22205.0,29328,1824160.0,10849.0,0,0.0,293253.0,0.0,0.0,0.0,69881.0,2925666818,0.0,0.0,0,18,0,4023.0,0.0,17000.0,11408,0,3394241,0.0,0.0,0.0,0.0,0.0,36258,92054.0,37879.0,0.0,0,0,9179966,0,0,550.0,780,165284.0,0.0,66553.0,0.0,0,0,0.0,7871.0,9819.0,0,0.0,0.0,0.0,8686.0,28060.0,0.0,0.0,0.0,0,138,0,482698.0,0,48493.0,13016,400,3917.0,183167,145815,97910,74250.0,520247.0,49434.0,2632,0,0.0,0.0,0.0,51000.0,1827.0,3430241,9191027,3430241,9191027,0.0,0,0.0,0.0,0,0.0,0,550.0,0.0,0.0,3430241,9191027,36000.0,0.0,0.0,92054.0,4982585,807742,0.0,11061.0,10559491,0,1288783,813318,0,0.0,0.0,0,3986746,9332515,23528.0,0,0,0.0,0,0.0,0.0,0,8076,8077.0,3216821.0,80769.0,0.0,0.0,189560.0,0.0,297418.0,1745.0,527.0,403.0,60.0,105.0,0.0,0.0,0.0,91960.0,522299.0,561000.0,0.0,0.0,0.0,0,0.2754820936639118
MINOT,ND,334576.0,4174308,2049721.0,477271.0,0,-50691.0,64979.0,91174.0,49464.0,355243.0,2500566.0,17018755991,0.0,0.0,0,9982,0,238316.0,0.0,95166.0,54872,61,156354457,723930.0,32872.0,831718.0,0.0,4056610.0,1647749,80401.0,1190465.0,2989628.0,0,249972,14566234,37588323,0,631332.0,36991,756970.0,96165.0,496406.0,152726.0,35187295,24857211,52337.0,4604.0,476889.0,2108258,15734759.0,2892388.0,561000.0,330440.0,713576.0,881370.0,316731.0,0.0,7,1240,11,8322063.0,0,1530363.0,677926,2443880,3062046.0,3650426,1986456,938144,978057.0,462145.0,321691.0,5158126,0,54252.0,1374396.0,117543.0,3604219.0,161019.0,158011848,33829673,158011848,33829673,28133.0,0,0.0,0.0,0,453472.0,0,177860.0,0.0,7239.0,158011848,33829673,105600.0,0.0,0.0,80401.0,18064520,7875309,645168.0,19013467.0,139840041,5,8580305,2660622,1549522,121095.0,71346.0,22523,160438473,34231765,427025.0,0,0,1551791.0,0,0.0,736696.0,4937258,78741,78749.0,44799421.0,787482.0,712415.0,360216.0,2528306.0,2429450.0,2289375.0,10058.0,2157.0,1619.0,557.0,341269.0,12491.0,0.0,0.0,1283919.0,12787347.0,8057618.0,5186088.0,3849658.0,3849658.0,0,0.0
MISSOULA,MT,1093376.0,11080417,8067177.0,2908552.0,0,0.0,257303.0,1011917.0,0.0,5561973.0,5897230.0,62747239064,56377.0,4067713.0,85609225,1221,20,334223.0,186681.0,1078474.0,5434330,2,472456944,1647040.0,1247054.0,0.0,139671.0,47447985.0,11754289,2951627.0,27384052.0,9208907.0,0,3487608,119150146,137432957,0,483396.0,1736917,2691156.0,1002478.0,1785323.0,8985208.0,109151090,5837357,7089193.0,255529.0,16732561.0,3709669,23930678.0,3820728.0,900099.0,504883.0,10651491.0,5499238.0,57820175.0,73903.0,18,2681,48,36479041.0,52332571,5513466.0,12621305,15906870,5696848.0,23405143,8447558,4535689,2953111.0,1550429.0,613237.0,9239079,728879,28438.0,1319117.0,55911.0,6834966.0,2092603.0,386874719,192845218,472483944,203945602,2158.0,0,0.0,7032671.0,0,194504.0,0,288892.0,0.0,295105.0,472483944,203945602,27000.0,0.0,11100384.0,2951627.0,34908021,20596892,178531.0,81307848.0,404894233,3,58013705,9309450,3493750,1477899.0,409273.0,-390769,543608837,207584369,4334876.0,0,0,0.0,0,0.0,195724.0,2343376,205938,205958.0,116207658.0,2059560.0,2936789.0,1521321.0,10193642.0,15462585.0,6100087.0,18282.0,10873.0,3359.0,1512.0,141374.0,679.0,-31663.0,0.0,1936065.0,35159731.0,17148465.0,9097529.0,5587078.0,3870299.0,0,1.095890410958904
MOBILE,AL,1018214.0,97736731,92732139.0,1532773.0,0,26229175.0,18121036.0,410218.0,0.0,3850520.0,35493239.0,80053171165,408642.0,1846779.0,23102846,929,0,314908.0,0.0,28557860.0,36568378,5,359888093,9979769.0,5793435.0,58189.0,452220.0,6637255.0,9443780,1197209.0,2955138.0,0.0,0,3558287,104521659,18392706,0,1545727.0,10880107,15839525.0,160166.0,9144807.0,10622129.0,273172929,5510600,4294208.0,380322.0,1947873.0,0,40680636.0,17657188.0,7718834.0,1946831.0,1007265.0,0.0,0.0,0.0,60,8103,131,39220845.0,147943846,29159466.0,10821984,113672760,29468816.0,179428246,124454740,54872356,27142574.0,2294707.0,1181093.0,354177759,0,0.0,7699704.0,230000.0,4037028.0,5062990.0,337568813,164288862,360671659,166295870,229455.0,0,0.0,160229.0,0,1333927.0,0,211800.0,0.0,26166.0,360671659,166295870,0.0,0.0,2007008.0,1259968.0,66426481,30090893,176116.0,58215924.0,1063161379,13,844654394,11996008,4437129,1954112.0,13482.0,644870,372410146,168736931,1430908.0,2267136,20,783566.0,0,62759.0,5197934.0,2065506,300831,300895.0,300305258.0,3008886.0,28719559.0,5641544.0,9957094.0,1968808.0,5461208.0,40885.0,33595.0,10466.0,1994.0,437355.0,247080.0,424580.0,4490.0,43007525.0,49047032.0,29972130.0,5524538.0,3113140.0,624110.0,0,0.0
MODESTO,CA,536100.0,4399975,3850040.0,441614.0,11016,0.0,139931.0,591731.0,0.0,1962018.0,2317421.0,40539766753,0.0,0.0,2864551,425,0,132314.0,0.0,27214.0,1518608,0,127904290,574486.0,1041323.0,300000.0,1769848.0,4277258.0,3758977,741308.0,3328366.0,4759575.0,0,1584060,78379236,23957674,180000,1450422.0,176953,1177963.0,22617.0,351734.0,1677356.0,42933947,5071186,0.0,34674.0,1449693.0,4636342,13906488.0,6370685.0,1614089.0,456352.0,1878673.0,123233.0,88658.0,0.0,1,1387,15,23957161.0,341564,2842145.0,436829,1817257,2468158.0,10973301,3806959,1380190,988499.0,3804783.0,1682430.0,2296195,0,237054.0,180042.0,0.0,1403575.0,621691.0,126831240,117324386,129695791,120161124,14177.0,0,0.0,2836738.0,245693,29517.0,-65693,1420905.0,0.0,0.0,129695791,120161124,1791501.0,0.0,2836738.0,741308.0,6103051,13125970,0.0,40197828.0,130783675,2,17677979,7211000,3214215,992810.0,155614.0,12896,137348209,122584862,517642.0,49,1542,0.0,0,0.0,417953.0,720228,131235,131253.0,42984230.0,1312512.0,145488.0,240143.0,3600296.0,202000.0,6197980.0,13057.0,4953.0,1651.0,925.0,202321.0,54875.0,0.0,0.0,2112123.0,14052796.0,5714937.0,2758639.0,1858540.0,0.0,0,6.301369863013699
MONROE,LA,573576.0,3198660,3804692.0,264316.0,16847,418845.0,0.0,115809.0,640.0,537661.0,7584870.0,31652639110,328921.0,0.0,6349721,515,0,7990.0,0.0,190479.0,927009,0,192105442,-658466.0,405000.0,825879.0,0.0,1961837.0,2117607,979931.0,923782.0,1679077.0,0,0,97394822,46410061,0,47966.0,267965,1972837.0,340024.0,3307608.0,25032.0,4935482,12619306,0.0,57651.0,574376.0,1325836,5021007.0,1524199.0,900099.0,638204.0,349406.0,353241.0,383563.0,315385.0,1,1300,17,19370184.0,9487014,2545126.0,1487107,10874195,2496764.0,14988838,2761521,1608918,994514.0,9978750.0,201776.0,12140180,0,0.0,315421.0,0.0,6444416.0,585508.0,185755721,123823047,192105442,123823047,1511688.0,0,0.0,0.0,0,788.0,0,47178.0,210.0,633.0,192105442,123823047,0.0,0.0,0.0,979931.0,27922669,10905124,0.0,26428225.0,233196758,2,46956981,4165729,421426,294319.0,5149020.0,25571,204585362,125320139,1231910.0,0,0,0.0,0,0.0,0.0,320100,109026,109046.0,136787596.0,1090440.0,0.0,348987.0,4238820.0,1055894.0,3845015.0,15218.0,5769.0,2088.0,812.0,207539.0,26549.0,19237.0,0.0,2894318.0,10949675.0,4746697.0,3132608.0,1800198.0,0.0,0,0.0
